2024.06.07 10:00:00;USD;1;Final Wholesale Inventories m/m;0.2%;0.2%;0.1%;;;
2024.06.07 12:00:00;USD;1;FOMC Member Cook Speaks;;;;;;
2024.06.07 15:00:00;USD;1;Consumer Credit m/m;6.3B;9.3B;6.4B;;-1.1B;
2024.06.08 00:00:00;EUR;2;European Parliamentary Elections (Day 3);;;;;;
2024.06.09 00:00:00;EUR;3;European Parliamentary Elections (Day 4);;;;;;
2024.06.09 00:00:00;AUD;0;Bank Holiday (All Day);;;;;;
2024.06.09 19:50:00;JPY;1;Bank Lending y/y;3.1%;3.1%;3.0%;;;
2024.06.09 19:50:00;JPY;1;Current Account;2.01T;2.09T;2.52T;;;
2024.06.09 19:50:00;JPY;1;Final GDP Price Index y/y;3.6%;3.6%;3.4%;;;
2024.06.09 19:50:00;JPY;1;Final GDP q/q;-0.5%;-0.5%;-0.5%;;;
2024.06.09 00:00:00;CNY;0;Bank Holiday (All Day);;;;;;
2024.06.10 01:00:00;JPY;1;Economy Watchers Sentiment;47.4;48.6;45.7;;;
2024.06.10 03:00:00;CHF;1;SECO Consumer Climate;-38;-37;-38;;;
2024.06.10 04:00:00;EUR;1;Italian Industrial Production m/m;-0.5%;0.3%;-1.0%;;;
2024.06.10 04:30:00;EUR;1;Sentix Investor Confidence;-3.6;-1.5;0.3;;;
2024.06.10 05:30:00;EUR;1;German Buba President Nagel Speaks;;;;;;
2024.06.10 19:50:00;JPY;1;M2 Money Stock y/y;2.2%;2.1%;1.9%;;;
2024.06.10 21:30:00;AUD;1;NAB Business Confidence;1;;-3;;2;
2024.06.11 01:58:00;JPY;1;Prelim Machine Tool Orders y/y;-11.6%;;4.2%;;-8.9%;
2024.06.11 02:00:00;GBP;3;Claimant Count Change;8.9K;10.2K;50.4K;;8.4K;
2024.06.11 02:00:00;GBP;2;Average Earnings Index 3m/y;5.7%;5.7%;5.9%;;5.9%;
2024.06.11 02:00:00;GBP;1;Unemployment Rate;4.3%;4.3%;4.4%;;;
2024.06.11 06:00:00;USD;1;NFIB Small Business Index;89.7;89.8;90.5;;;
2024.06.11 08:30:00;CAD;1;Building Permits m/m;-11.7%;4.9%;20.5%;;-12.3%;
2024.06.11 09:30:00;GBP;1;CB Leading Index m/m;-0.1%;;-0.1%;;;
2024.06.11 13:01:00;USD;2;10-y Bond Auction;4.48|2.5;;4.44|2.7;;;
2024.06.11 18:45:00;NZD;1;Visitor Arrivals m/m;9.1%;;-9.4%;;9.7%;
2024.06.11 19:50:00;JPY;1;PPI y/y;0.9%;2.0%;2.4%;;1.1%;
2024.06.11 21:30:00;CNY;2;CPI y/y;0.3%;0.4%;0.3%;;;
2024.06.11 21:30:00;CNY;2;PPI y/y;-2.5%;-1.5%;-1.4%;;;
2024.06.12 02:00:00;EUR;1;German Final CPI m/m;0.1%;0.1%;0.1%;;;
2024.06.12 02:00:00;GBP;3;GDP m/m;0.4%;0.0%;0.0%;;;
2024.06.12 02:00:00;GBP;1;Construction Output m/m;-0.4%;0.1%;-1.4%;;;
2024.06.12 02:00:00;GBP;1;Goods Trade Balance;-14.0B;-14.2B;-19.6B;;;
2024.06.12 02:00:00;GBP;1;Index of Services 3m/3m;0.7%;0.8%;0.9%;;;
2024.06.12 02:00:00;GBP;1;Industrial Production m/m;0.2%;-0.1%;-0.9%;;;
2024.06.12 02:00:00;GBP;1;Manufacturing Production m/m;0.3%;-0.2%;-1.4%;;;
2024.06.12 00:00:00;EUR;1;Eurogroup Meetings (All Day);;;;;;
2024.06.12 05:33:00;EUR;1;German 10-y Bond Auction;2.53|2.8;;2.60|2.0;;;
2024.06.12 07:01:00;GBP;1;NIESR GDP Estimate;0.7%;;0.7%;;;
2024.06.12 08:30:00;USD;3;Core CPI m/m;0.3%;0.3%;0.2%;;;
2024.06.12 08:30:00;USD;3;CPI m/m;0.3%;0.1%;0.0%;;;
2024.06.12 08:30:00;USD;3;CPI y/y;3.4%;3.4%;3.3%;;;
2024.06.12 10:30:00;USD;1;Crude Oil Inventories;1.2M;-1.2M;3.7M;;;
2024.06.12 14:00:00;USD;3;Federal Funds Rate;5.50%;5.50%;5.50%;;;
2024.06.12 14:00:00;USD;3;FOMC Economic Projections;;;;;;
2024.06.12 14:00:00;USD;3;FOMC Statement;;;;;;
2024.06.12 14:00:00;USD;1;Federal Budget Balance;209.5B;-279.6B;-347.1B;;;
2024.06.12 14:30:00;USD;3;FOMC Press Conference;;;;;;
2024.06.12 15:15:00;CAD;3;BOC Gov Macklem Speaks;;;;;;
2024.06.12 15:30:00;EUR;1;German Buba President Nagel Speaks;;;;;;
2024.06.12 19:01:00;GBP;1;RICS House Price Balance;-5%;-5%;-17%;;-7%;
2024.06.12 19:50:00;JPY;1;BSI Manufacturing Index;-6.7;-5.2;-1.0;;;
2024.06.12 21:30:00;AUD;3;Employment Change;38.5K;30.5K;39.7K;;37.4K;
2024.06.12 21:30:00;AUD;3;Unemployment Rate;4.1%;4.0%;4.0%;;;
2024.06.13 02:00:00;EUR;1;German WPI m/m;0.4%;0.3%;0.1%;;;
2024.06.13 02:30:00;CHF;1;PPI m/m;0.6%;0.5%;-0.3%;;;
2024.06.13 04:00:00;EUR;1;Italian Quarterly Unemployment Rate;7.4%;7.4%;7.2%;;;
2024.06.13 00:00:00;All;1;G7 Meetings (Day 1);;;;;;
2024.06.13 05:00:00;EUR;1;Industrial Production m/m;0.6%;0.1%;-0.1%;;0.5%;
2024.06.13 08:30:00;USD;3;Core PPI m/m;0.5%;0.3%;0.0%;;;
2024.06.13 08:30:00;USD;3;PPI m/m;0.5%;0.1%;-0.2%;;;
2024.06.13 08:30:00;USD;3;Unemployment Claims;229K;225K;242K;;;
2024.06.13 09:35:00;CAD;1;Gov Council Member Kozicki Speaks;;;;;;
2024.06.13 10:30:00;USD;1;Natural Gas Storage;98B;73B;74B;;;
2024.06.13 12:00:00;USD;2;Treasury Sec Yellen Speaks;;;;;;
2024.06.13 12:00:00;USD;1;FOMC Member Williams Speaks;;;;;;
2024.06.13 13:00:00;CAD;3;BOC Gov Macklem Speaks;;;;;;
2024.06.13 13:01:00;USD;2;30-y Bond Auction;4.64|2.4;;4.40|2.5;;;
2024.06.13 18:30:00;NZD;1;BusinessNZ Manufacturing Index;48.9;;47.2;;48.8;
2024.06.13 18:45:00;NZD;1;FPI m/m;0.6%;;-0.2%;;;
2024.06.13 23:23:00;JPY;3;BOJ Policy Rate;<0.10%;<0.10%;<0.10%;;;
2024.06.13 23:23:00;JPY;3;Monetary Policy Statement;;;;;;
2024.06.14 00:29:00;JPY;1;Revised Industrial Production m/m;-0.1%;-0.1%;-0.9%;;;
2024.06.14 00:30:00;JPY;1;Tertiary Industry Activity m/m;-2.4%;0.4%;1.9%;;-2.3%;
2024.06.14 02:30:00;JPY;3;BOJ Press Conference;;;;;;
2024.06.14 02:45:00;EUR;1;French Final CPI m/m;0.0%;0.0%;0.0%;;;
2024.06.14 04:00:00;EUR;1;Italian Trade Balance;4.34B;4.25B;4.81B;;4.30B;
2024.06.14 04:30:00;GBP;1;Consumer Inflation Expectations;3.0%;;2.8%;;;
2024.06.14 00:00:00;All;1;G7 Meetings (Day 2);;;;;;
2024.06.14 05:00:00;EUR;1;Trade Balance;17.3B;17.0B;19.4B;;17.2B;
2024.06.14 05:02:00;CNY;1;M2 Money Supply y/y;7.2%;7.1%;7.0%;;;
2024.06.14 05:03:00;CNY;2;New Loans;730B;2250B;950B;;;
2024.06.14 08:30:00;CAD;1;Manufacturing Sales m/m;-2.1%;1.3%;1.1%;;-1.8%;
2024.06.14 08:30:00;CAD;1;Wholesale Sales m/m;-1.1%;2.6%;2.4%;;-1.3%;
2024.06.14 08:30:00;USD;1;Import Prices m/m;0.9%;0.0%;-0.4%;;;
2024.06.14 10:00:00;USD;3;Prelim UoM Consumer Sentiment;67.4;72.1;65.6;;69.1;
2024.06.14 10:00:00;USD;2;Prelim UoM Inflation Expectations;3.5%;;3.3%;;3.3%;
2024.06.14 13:30:00;EUR;2;ECB President Lagarde Speaks;;;;;;
2024.06.14 19:00:00;USD;1;FOMC Member Cook Speaks;;;;;;
2024.06.15 00:00:00;All;1;G7 Meetings (Day 3);;;;;;
2024.06.16 18:30:00;NZD;1;BusinessNZ Services Index;47.1;;43.0;;46.6;
2024.06.16 19:01:00;GBP;1;Rightmove HPI m/m;0.8%;;0.0%;;;
2024.06.16 19:50:00;JPY;1;Core Machinery Orders m/m;2.9%;-2.9%;-2.9%;;;
2024.06.16 21:30:00;AUD;1;ANZ Job Advertisements m/m;2.8%;;-2.1%;;-2.3%;
2024.06.16 21:30:00;CNY;1;New Home Prices m/m;-0.58%;;-0.71%;;;
2024.06.16 22:00:00;CNY;2;Industrial Production y/y;6.7%;6.2%;5.6%;;;
2024.06.16 22:00:00;CNY;2;Retail Sales y/y;2.3%;3.0%;3.7%;;;
2024.06.16 22:00:00;CNY;1;Fixed Asset Investment ytd/y;4.2%;4.2%;4.0%;;;
2024.06.16 22:00:00;CNY;1;NBS Press Conference;;;;;;
2024.06.16 22:00:00;CNY;1;Unemployment Rate;5.0%;5.0%;5.0%;;;
2024.06.17 03:00:00;CHF;1;SECO Economic Forecasts;;;;;;
2024.06.17 08:15:00;CAD;1;Housing Starts;240K;247K;265K;;241K;
2024.06.17 08:30:00;CAD;1;Foreign Securities Purchases;14.37B;12.30B;41.16B;;14.38B;
2024.06.17 08:30:00;USD;3;Empire State Manufacturing Index;-15.6;-12.5;-6.0;;;
2024.06.17 17:00:00;NZD;1;Westpac Consumer Sentiment;93.2;;82.2;;;
2024.06.17 21:00:00;USD;1;FOMC Member Cook Speaks;;;;;;
2024.06.18 00:30:00;AUD;3;Cash Rate;4.35%;4.35%;4.35%;;;
2024.06.18 00:30:00;AUD;3;RBA Rate Statement;;;;;;
2024.06.18 01:30:00;AUD;2;RBA Press Conference;;;;;;
2024.06.18 05:00:00;EUR;1;Final Core CPI y/y;2.9%;2.9%;2.9%;;;
2024.06.18 05:00:00;EUR;1;Final CPI y/y;2.6%;2.6%;2.6%;;;
2024.06.18 05:00:00;EUR;1;ZEW Economic Sentiment;47.0;47.8;51.3;;;
2024.06.18 05:00:00;EUR;1;German ZEW Economic Sentiment;47.1;49.6;47.5;;;
2024.06.18 08:30:00;USD;3;Core Retail Sales m/m;0.2%;0.2%;-0.1%;;-0.1%;
2024.06.18 08:30:00;USD;3;Retail Sales m/m;0.0%;0.3%;0.1%;;-0.2%;
2024.06.18 09:15:00;USD;2;Industrial Production m/m;0.0%;0.3%;0.9%;;;
2024.06.18 09:15:00;USD;1;Capacity Utilization Rate;78.4%;78.6%;78.7%;;78.2%;
2024.06.18 10:00:00;USD;1;Business Inventories m/m;-0.1%;0.3%;0.3%;;;
2024.06.18 10:00:00;USD;1;FOMC Member Barkin Speaks;;;;;;
2024.06.18 10:30:00;AUD;1;CB Leading Index m/m;0.1%;;-0.3%;;-0.3%;
2024.06.18 11:09:00;NZD;1;GDT Price Index;1.7%;;-0.5%;;;
2024.06.18 13:00:00;USD;1;FOMC Member Kugler Speaks;;;;;;
2024.06.18 16:00:00;USD;1;TIC Long-Term Purchases;100.5B;69.3B;123.1B;;102.6B;
2024.06.18 18:45:00;NZD;1;Current Account;-7.84B;-4.69B;-4.36B;;-7.98B;
2024.06.18 19:50:00;JPY;1;Monetary Policy Meeting Minutes;;;;;;
2024.06.18 19:50:00;JPY;1;Trade Balance;-0.56T;-0.64T;-0.62T;;-0.58T;
2024.06.19 02:00:00;GBP;3;CPI y/y;2.3%;2.0%;2.0%;;;
2024.06.19 02:00:00;GBP;1;Core CPI y/y;3.9%;3.5%;3.5%;;;
2024.06.19 02:00:00;GBP;1;PPI Input m/m;0.6%;-0.3%;0.0%;;0.8%;
2024.06.19 02:00:00;GBP;1;PPI Output m/m;0.2%;0.1%;-0.1%;;0.3%;
2024.06.19 02:00:00;GBP;1;RPI y/y;3.3%;3.1%;3.0%;;;
2024.06.19 04:00:00;EUR;1;Current Account;35.8B;35.2B;38.6B;;;
2024.06.19 04:30:00;GBP;1;HPI y/y;1.8%;2.0%;1.1%;;0.9%;
2024.06.19 05:36:00;EUR;1;German 30-y Bond Auction;2.62|3.1;;2.54|1.6;;;
2024.06.19 00:00:00;USD;0;Bank Holiday (All Day);;;;;;
2024.06.19 10:00:00;USD;1;NAHB Housing Market Index;45;45;43;;;
2024.06.19 13:30:00;CAD;1;BOC Summary of Deliberations;;;;;;
2024.06.19 18:45:00;NZD;3;GDP q/q;-0.1%;0.1%;0.2%;;;
2024.06.19 21:15:00;CNY;2;1-y Loan Prime Rate;3.45%;3.45%;3.45%;;;
2024.06.19 21:15:00;CNY;2;5-y Loan Prime Rate;3.95%;3.95%;3.95%;;;
2024.06.20 00:30:00;CHF;1;SNB Financial Stability Report;;;;;;
2024.06.20 02:00:00;CHF;1;Trade Balance;4.32B;3.84B;5.81B;;4.34B;
2024.06.20 02:00:00;EUR;1;German PPI m/m;0.2%;0.1%;0.0%;;;
2024.06.20 03:30:00;CHF;3;SNB Monetary Policy Assessment;;;;;;
2024.06.20 03:30:00;CHF;3;SNB Policy Rate;1.50%;1.50%;1.25%;;;
2024.06.20 04:00:00;CHF;3;SNB Press Conference;;;;;;
2024.06.20 04:00:00;EUR;1;ECB Economic Bulletin;;;;;;
2024.06.20 04:45:00;EUR;1;Spanish 10-y Bond Auction;3.25|1.8;;3.35|1.7;;;
2024.06.20 07:00:00;GBP;3;Monetary Policy Summary;;;;;;
2024.06.20 07:00:00;GBP;3;MPC Official Bank Rate Votes;0-2-7;0-2-7;0-2-7;;;
2024.06.20 07:00:00;GBP;3;Official Bank Rate;5.25%;5.25%;5.25%;;;
2024.06.20 08:30:00;CAD;1;NHPI m/m;0.2%;0.2%;0.2%;;;
2024.06.20 08:30:00;USD;3;Unemployment Claims;242K;235K;238K;;243K;
2024.06.20 08:30:00;USD;2;Building Permits;1.44M;1.45M;1.39M;;;
2024.06.20 08:30:00;USD;2;Philly Fed Manufacturing Index;4.5;4.8;1.3;;;
2024.06.20 08:30:00;USD;1;Current Account;-195B;-207B;-238B;;-222B;
2024.06.20 08:30:00;USD;1;Housing Starts;1.36M;1.37M;1.28M;;1.35M;
2024.06.20 10:00:00;EUR;1;Consumer Confidence;-14;-14;-14;;;
2024.06.20 11:00:00;USD;1;Crude Oil Inventories;3.7M;-2.8M;-2.5M;;;
2024.06.20 15:30:00;USD;1;FOMC Member Barkin Speaks;;;;;;
2024.06.20 16:00:00;USD;3;Treasury Currency Report;;;;;;
2024.06.20 19:00:00;AUD;1;Flash Manufacturing PMI;49.6;;47.5;;49.7;
2024.06.20 19:00:00;AUD;1;Flash Services PMI;53.1;;51.0;;52.5;
2024.06.20 19:01:00;GBP;1;GfK Consumer Confidence;-17;-16;-14;;;
2024.06.20 19:30:00;JPY;1;National Core CPI y/y;2.2%;2.6%;2.5%;;;
2024.06.20 20:30:00;JPY;1;Flash Manufacturing PMI;50.5;50.6;50.1;;50.4;
2024.06.21 02:00:00;GBP;3;Retail Sales m/m;-2.3%;1.6%;2.9%;;-1.8%;
2024.06.21 02:00:00;GBP;1;Public Sector Net Borrowing;19.6B;14.5B;14.1B;;17.5B;
2024.06.21 03:00:00;EUR;1;German Buba President Nagel Speaks;;;;;;
2024.06.21 03:15:00;EUR;3;French Flash Manufacturing PMI;46.7;46.8;45.3;;46.4;
2024.06.21 03:15:00;EUR;3;French Flash Services PMI;49.4;50.0;48.8;;49.3;
2024.06.21 03:30:00;EUR;3;German Flash Manufacturing PMI;45.4;46.4;43.4;;;
2024.06.21 03:30:00;EUR;3;German Flash Services PMI;53.9;54.4;53.5;;54.2;
2024.06.21 04:00:00;EUR;2;Flash Manufacturing PMI;47.4;48.0;45.6;;47.3;
2024.06.21 04:00:00;EUR;2;Flash Services PMI;53.3;53.5;52.6;;53.2;
2024.06.21 04:30:00;GBP;3;Flash Manufacturing PMI;51.3;51.3;51.4;;51.2;
2024.06.21 04:30:00;GBP;3;Flash Services PMI;52.9;53.0;51.2;;;
2024.06.21 00:00:00;EUR;1;ECOFIN Meetings (All Day);;;;;;
2024.06.21 08:26:00;CNY;1;Foreign Direct Investment ytd/y;-27.9%;;-28.2%;;;
2024.06.21 08:30:00;CAD;2;Core Retail Sales m/m;-0.6%;0.5%;1.8%;;-0.8%;
2024.06.21 08:30:00;CAD;2;Retail Sales m/m;-0.2%;0.7%;0.7%;;-0.3%;
2024.06.21 08:30:00;CAD;1;IPPI m/m;1.5%;0.4%;0.0%;;1.4%;
2024.06.21 08:30:00;CAD;1;RMPI m/m;5.5%;-0.6%;-1.0%;;5.3%;
2024.06.21 09:45:00;USD;3;Flash Manufacturing PMI;50.9;51.0;51.7;;51.3;
2024.06.21 09:45:00;USD;3;Flash Services PMI;54.8;53.4;55.1;;;
2024.06.21 10:00:00;USD;2;Existing Home Sales;4.14M;4.08M;4.11M;;;
2024.06.21 10:00:00;USD;1;CB Leading Index m/m;-0.6%;-0.4%;-0.5%;;;
2024.06.21 10:30:00;USD;1;Natural Gas Storage;74B;69B;71B;;;
2024.06.23 18:45:00;NZD;1;Trade Balance;91M;155M;204M;;-3M;
2024.06.23 19:50:00;JPY;1;BOJ Summary of Opinions;;;;;;
2024.06.23 23:00:00;NZD;1;Credit Card Spending y/y;-0.6%;;0.0%;;-0.8%;
2024.06.24 03:00:00;USD;2;FOMC Member Waller Speaks;;;;;;
2024.06.24 04:00:00;EUR;2;German ifo Business Climate;89.3;89.4;88.6;;;
2024.06.24 06:00:00;GBP;1;CBI Industrial Order Expectations;-33;-26;-18;;;
2024.06.24 06:10:00;EUR;1;German Buba President Nagel Speaks;;;;;;
2024.06.24 08:58:00;EUR;1;Belgian NBB Business Climate;-11.0;-10.2;-11.1;;;
2024.06.24 13:30:00;CAD;3;BOC Gov Macklem Speaks;;;;;;
2024.06.24 14:00:00;USD;1;FOMC Member Daly Speaks;;;;;;
2024.06.24 19:50:00;JPY;1;SPPI y/y;2.8%;3.0%;2.5%;;2.7%;
2024.06.24 20:30:00;AUD;1;Westpac Consumer Sentiment;-0.3%;;1.7%;;;
2024.06.25 01:00:00;JPY;1;BOJ Core CPI y/y;1.8%;1.9%;2.1%;;;
2024.06.25 07:00:00;USD;1;FOMC Member Bowman Speaks;;;;;;
2024.06.25 08:30:00;CAD;3;CPI m/m;0.5%;0.3%;0.6%;;;
2024.06.25 08:30:00;CAD;3;Median CPI y/y;2.6%;2.6%;2.8%;;;
2024.06.25 08:30:00;CAD;3;Trimmed CPI y/y;2.9%;2.8%;2.9%;;2.8%;
2024.06.25 08:30:00;CAD;2;Common CPI y/y;2.6%;2.6%;2.4%;;;
2024.06.25 08:32:00;CAD;1;Core CPI m/m;0.2%;;0.6%;;;
2024.06.25 09:00:00;USD;2;S&P/CS Composite-20 HPI y/y;7.4%;7.0%;7.2%;;7.5%;
