2024.12.02 09:30:00;CAD;1;Manufacturing PMI;51.1;50.8;52.0;;;
2024.12.02 09:45:00;USD;2;Final Manufacturing PMI;48.8;48.8;49.7;;;
2024.12.02 10:00:00;USD;3;ISM Manufacturing PMI;46.5;47.7;48.4;;;
2024.12.02 10:00:00;USD;2;ISM Manufacturing Prices;54.8;55.2;50.3;;;
2024.12.02 10:00:00;USD;1;Construction Spending m/m;0.1%;0.2%;0.4%;;;
2024.12.02 15:15:00;USD;2;FOMC Member Waller Speaks;;;;;;
2024.12.02 16:30:00;USD;1;FOMC Member Williams Speaks;;;;;;
2024.12.02 16:45:00;NZD;1;Overseas Trade Index q/q;2.1%;1.2%;2.4%;;;
2024.12.02 18:50:00;JPY;1;Monetary Base y/y;-0.3%;0.2%;-0.3%;;;
2024.12.02 19:01:00;GBP;1;BRC Retail Sales Monitor y/y;0.3%;0.7%;-3.4%;;;
2024.12.02 19:30:00;AUD;1;Current Account;-10.7B;-10.3B;-14.1B;;-16.4B;
2024.12.02 22:35:00;JPY;1;10-y Bond Auction;1.00|3.1;;1.08|3.1;;;
2024.12.03 02:30:00;CHF;3;CPI m/m;-0.1%;-0.1%;-0.1%;;;
2024.12.03 03:00:00;EUR;1;Spanish Unemployment Change;26.8K;29.3K;-16.0K;;;
2024.12.03 09:44:00;NZD;1;GDT Price Index;1.9%;;1.2%;;;
2024.12.03 10:00:00;USD;3;JOLTS Job Openings;7.44M;7.51M;7.74M;;7.37M;
2024.12.03 10:06:00;USD;1;RCM/TIPP Economic Optimism;53.2;54.1;54.0;;;
2024.12.03 00:00:00;USD;1;Wards Total Vehicle Sales (All Day);16.0M;16.0M;16.5M;;;
2024.12.03 10:52:00;EUR;1;French Gov Budget Balance;-173.8B;;-157.4B;;;
2024.12.03 12:35:00;USD;1;FOMC Member Kugler Speaks;;;;;;
2024.12.03 15:45:00;USD;1;FOMC Member Goolsbee Speaks;;;;;;
2024.12.03 19:00:00;NZD;1;ANZ Commodity Prices m/m;1.4%;;2.9%;;;
2024.12.03 19:30:00;AUD;3;GDP q/q;0.2%;0.5%;0.3%;;;
2024.12.03 20:00:00;NZD;2;RBNZ Gov Orr Speaks;;;;;;
2024.12.03 20:45:00;CNY;1;Caixin Services PMI;52.0;52.4;51.5;;;
2024.12.04 03:15:00;EUR;1;Spanish Services PMI;54.9;53.4;53.1;;;
2024.12.04 03:45:00;EUR;1;Italian Services PMI;52.4;50.9;49.2;;;
2024.12.04 03:50:00;EUR;1;French Final Services PMI;45.7;45.7;46.9;;;
2024.12.04 03:55:00;EUR;1;German Final Services PMI;49.4;49.4;49.3;;;
2024.12.04 04:00:00;EUR;1;Final Services PMI;49.2;49.2;49.5;;;
2024.12.04 04:00:00;GBP;2;BOE Gov Bailey Speaks;;;;;;
2024.12.04 04:30:00;GBP;1;Final Services PMI;50.0;50.0;50.8;;;
2024.12.04 05:00:00;EUR;1;PPI m/m;-0.6%;0.4%;0.4%;;;
2024.12.04 05:33:00;EUR;1;German 10-y Bond Auction;2.38|2.3;;2.07|2.4;;;
2024.12.04 08:15:00;USD;3;ADP Non-Farm Employment Change;233K;152K;146K;;184K;
2024.12.04 08:30:00;CAD;1;Labor Productivity q/q;-0.2%;-0.2%;-0.4%;;-0.1%;
2024.12.04 08:30:00;EUR;2;ECB President Lagarde Speaks;;;;;;
2024.12.04 08:45:00;USD;1;FOMC Member Musalem Speaks;;;;;;
2024.12.04 09:45:00;USD;2;Final Services PMI;57.0;57.0;56.1;;;
2024.12.04 10:00:00;USD;3;ISM Services PMI;56.0;55.7;52.1;;;
2024.12.04 10:00:00;USD;1;Factory Orders m/m;-0.5%;0.2%;0.2%;;-0.2%;
2024.12.04 10:30:00;USD;2;Crude Oil Inventories;-1.8M;-1.6M;-5.1M;;;
2024.12.04 12:10:00;EUR;1;German Buba President Nagel Speaks;;;;;;
2024.12.04 13:45:00;USD;3;Fed Chair Powell Speaks;;;;;;
2024.12.04 14:00:00;USD;1;Beige Book;;;;;;
2024.12.04 19:30:00;AUD;1;Goods Trade Balance;4.61B;4.53B;5.95B;;4.53B;
2024.12.04 22:35:00;JPY;1;30-y Bond Auction;2.27|3.4;;2.29|3.5;;;
2024.12.05 01:45:00;CHF;1;Unemployment Rate;2.6%;2.7%;2.6%;;;
2024.12.05 02:00:00;EUR;1;German Factory Orders m/m;4.2%;-2.0%;-1.5%;;7.2%;
2024.12.05 02:45:00;EUR;1;French Industrial Production m/m;-0.9%;0.2%;-0.1%;;-0.8%;
2024.12.05 04:30:00;GBP;2;Construction PMI;54.3;53.5;55.2;;;
2024.12.05 04:37:00;EUR;1;Spanish 10-y Bond Auction;2.92|1.7;;2.74|2.6;;;
2024.12.05 05:00:00;EUR;1;Retail Sales m/m;0.5%;-0.3%;-0.5%;;;
2024.12.05 00:00:00;All;2;OPEC-JMMC Meetings (All Day);;;;;;
2024.12.05 07:30:00;USD;1;Challenger Job Cuts y/y;50.9%;;26.8%;;;
2024.12.05 08:30:00;CAD;1;Trade Balance;-1.3B;-1.0B;-0.9B;;;
2024.12.05 08:30:00;USD;3;Unemployment Claims;213K;215K;224K;;215K;
2024.12.05 08:30:00;USD;1;Trade Balance;-84.4B;-75.2B;-73.8B;;-83.8B;
2024.12.05 10:30:00;USD;1;Natural Gas Storage;-2B;-38B;-30B;;;
2024.12.05 12:00:00;GBP;1;MPC Member Greene Speaks;;;;;;
2024.12.05 18:30:00;JPY;1;Average Cash Earnings y/y;2.8%;2.6%;2.6%;;2.5%;
2024.12.05 18:30:00;JPY;1;Household Spending y/y;-1.1%;-2.6%;-1.3%;;;
2024.12.06 00:00:00;JPY;1;Leading Indicators;109.4%;108.9%;108.6%;;109.1%;
2024.12.06 02:00:00;EUR;1;German Industrial Production m/m;-2.5%;1.0%;-1.0%;;-2.0%;
2024.12.06 02:00:00;GBP;1;Halifax HPI m/m;0.2%;0.3%;1.3%;;;
2024.12.06 02:45:00;EUR;1;French Trade Balance;-8.3B;-8.0B;-7.7B;;-8.4B;
2024.12.06 03:00:00;CHF;1;Foreign Currency Reserves;719B;;725B;;;
2024.12.06 04:01:00;EUR;1;Italian Retail Sales m/m;1.2%;0.9%;-0.5%;;1.3%;
2024.12.06 05:00:00;EUR;1;Final Employment Change q/q;0.2%;0.2%;0.2%;;;
2024.12.06 05:00:00;EUR;1;Revised GDP q/q;0.4%;0.4%;0.4%;;;
2024.12.06 08:30:00;CAD;3;Employment Change;14.5K;24.7K;50.5K;;;
2024.12.06 08:30:00;CAD;3;Unemployment Rate;6.5%;6.6%;6.8%;;;
2024.12.06 08:30:00;USD;3;Average Hourly Earnings m/m;0.4%;0.3%;0.4%;;;
2024.12.06 08:30:00;USD;3;Non-Farm Employment Change;12K;218K;227K;;36K;
2024.12.06 08:30:00;USD;3;Unemployment Rate;4.1%;4.1%;4.2%;;;
2024.12.06 09:15:00;USD;1;FOMC Member Bowman Speaks;;;;;;
2024.12.06 10:00:00;CAD;2;Ivey PMI;52.0;53.1;52.3;;;
2024.12.06 10:00:00;USD;2;Prelim UoM Consumer Sentiment;73.0;73.3;74.0;;71.8;
2024.12.06 10:00:00;USD;2;Prelim UoM Inflation Expectations;2.6%;;2.9%;;;
2024.12.06 10:30:00;USD;1;FOMC Member Goolsbee Speaks;;;;;;
2024.12.06 12:00:00;USD;1;FOMC Member Hammack Speaks;;;;;;
2024.12.06 13:00:00;USD;1;FOMC Member Daly Speaks;;;;;;
2024.12.06 15:00:00;USD;1;Consumer Credit m/m;6.0B;10.4B;19.2B;;3.2B;
2024.12.08 18:50:00;JPY;1;Bank Lending y/y;2.7%;2.6%;3.0%;;2.6%;
2024.12.08 18:50:00;JPY;1;Current Account;1.27T;2.28T;2.41T;;;
2024.12.08 18:50:00;JPY;1;Final GDP Price Index y/y;2.5%;2.5%;2.4%;;;
2024.12.08 18:50:00;JPY;1;Final GDP q/q;0.2%;0.3%;0.3%;;;
2024.12.08 20:30:00;CNY;2;CPI y/y;0.3%;0.4%;0.2%;;;
2024.12.08 20:30:00;CNY;2;PPI y/y;-2.9%;-2.8%;-2.5%;;;
2024.12.09 00:00:00;JPY;1;Economy Watchers Sentiment;47.5;47.3;49.4;;;
2024.12.09 03:00:00;CHF;1;SECO Consumer Climate;-37;-38;-37;;;
2024.12.09 04:30:00;EUR;1;Sentix Investor Confidence;-12.8;-12.4;-17.5;;;
2024.12.09 00:00:00;EUR;1;Eurogroup Meetings (All Day);;;;;;
2024.12.09 08:00:00;GBP;1;MPC Member Ramsden Speaks;;;;;;
2024.12.09 10:00:00;USD;1;Final Wholesale Inventories m/m;0.2%;0.2%;0.2%;;;
2024.12.09 18:50:00;JPY;1;M2 Money Stock y/y;1.2%;1.2%;1.2%;;;
2024.12.09 19:30:00;AUD;1;NAB Business Confidence;5;;-3;;;
2024.12.09 22:06:00;CNY;1;USD-Denominated Trade Balance;95.7B;94.0B;97.4B;;;
2024.12.09 22:07:00;CNY;1;Trade Balance;679B;682B;693B;;;
2024.12.09 22:30:00;AUD;3;Cash Rate;4.35%;4.35%;4.35%;;;
2024.12.09 22:30:00;AUD;3;RBA Rate Statement;;;;;;
2024.12.09 23:30:00;AUD;2;RBA Press Conference;;;;;;
2024.12.10 00:58:00;JPY;1;Prelim Machine Tool Orders y/y;9.3%;;3.0%;;;
2024.12.10 02:00:00;EUR;1;German Final CPI m/m;-0.2%;-0.2%;-0.2%;;;
2024.12.10 04:00:00;EUR;1;Italian Industrial Production m/m;-0.4%;-0.1%;0.0%;;-0.3%;
2024.12.10 00:00:00;EUR;1;ECOFIN Meetings (All Day);;;;;;
2024.12.10 06:00:00;USD;1;NFIB Small Business Index;93.7;94.6;101.7;;;
2024.12.10 00:00:00;All;2;OPEC Meetings (All Day);;;;;;
2024.12.10 08:30:00;USD;1;Revised Nonfarm Productivity q/q;2.2%;2.3%;2.2%;;;
2024.12.10 08:30:00;USD;1;Revised Unit Labor Costs q/q;1.9%;1.3%;0.8%;;;
2024.12.10 16:45:00;NZD;1;Manufacturing Sales q/q;0.1%;;-0.1%;;0.9%;
2024.12.10 18:50:00;JPY;1;BSI Manufacturing Index;4.5;1.8;6.3;;;
2024.12.10 18:50:00;JPY;1;PPI y/y;3.4%;3.4%;3.7%;;3.6%;
2024.12.11 02:00:00;AUD;1;RBA Deputy Gov Hauser Speaks;;;;;;
2024.12.11 05:05:00;GBP;1;10-y Bond Auction;4.48|2.8;;4.33|2.9;;;
2024.12.11 08:30:00;USD;3;Core CPI m/m;0.3%;0.3%;0.3%;;;
2024.12.11 08:30:00;USD;3;CPI m/m;0.2%;0.3%;0.3%;;;
2024.12.11 08:30:00;USD;3;CPI y/y;2.6%;2.7%;2.7%;;;
2024.12.11 09:45:00;CAD;3;BOC Rate Statement;;;;;;
2024.12.11 09:45:00;CAD;3;Overnight Rate;3.75%;3.25%;3.25%;;;
2024.12.11 10:30:00;CAD;3;BOC Press Conference;;;;;;
2024.12.11 10:30:00;USD;2;Crude Oil Inventories;-5.1M;-1.0M;-1.4M;;;
2024.12.11 13:01:00;USD;1;10-y Bond Auction;4.35|2.6;;4.24|2.7;;;
2024.12.11 14:00:00;USD;1;Federal Budget Balance;-257.5B;-349.0B;-366.8B;;;
2024.12.11 19:01:00;GBP;1;RICS House Price Balance;16%;19%;25%;;;
2024.12.11 19:30:00;AUD;3;Employment Change;15.9K;26.0K;35.6K;;12.1K;
2024.12.11 19:30:00;AUD;3;Unemployment Rate;4.1%;4.2%;3.9%;;;
2024.12.12 03:30:00;CHF;3;SNB Monetary Policy Assessment;;;;;;
2024.12.12 03:30:00;CHF;3;SNB Policy Rate;1.00%;0.75%;0.50%;;;
2024.12.12 04:00:00;CHF;3;SNB Press Conference;;;;;;
2024.12.12 04:00:00;EUR;1;Italian Quarterly Unemployment Rate;6.8%;6.6%;6.1%;;6.7%;
2024.12.12 05:15:00;EUR;1;Italian 10-y Bond Auction;3.39|1.6;;3.19|2.1;;;
2024.12.12 08:15:00;EUR;3;Main Refinancing Rate;3.40%;3.15%;3.15%;;;
2024.12.12 08:15:00;EUR;3;Monetary Policy Statement;;;;;;
2024.12.12 08:30:00;CAD;1;Building Permits m/m;11.5%;-4.8%;-3.1%;;;
2024.12.12 08:30:00;USD;3;Core PPI m/m;0.3%;0.2%;0.2%;;;
2024.12.12 08:30:00;USD;3;PPI m/m;0.2%;0.2%;0.4%;;0.3%;
2024.12.12 08:30:00;USD;3;Unemployment Claims;224K;221K;242K;;225K;
2024.12.12 08:45:00;EUR;3;ECB Press Conference;;;;;;
2024.12.12 09:30:00;GBP;1;CB Leading Index m/m;-0.1%;;0.0%;;0.0%;
2024.12.12 10:30:00;USD;1;Natural Gas Storage;-30B;-172B;-190B;;;
2024.12.12 13:01:00;USD;1;30-y Bond Auction;4.61|2.6;;4.54|2.4;;;
2024.12.12 16:30:00;NZD;1;BusinessNZ Manufacturing Index;45.8;;45.5;;45.7;
2024.12.12 16:45:00;NZD;1;Visitor Arrivals m/m;1.1%;;0.6%;;1.3%;
2024.12.12 18:50:00;JPY;1;Tankan Manufacturing Index;13;13;14;;;
2024.12.12 18:50:00;JPY;1;Tankan Non-Manufacturing Index;34;33;33;;;
2024.12.12 19:01:00;GBP;1;GfK Consumer Confidence;-18;-18;-17;;;
2024.12.12 20:30:00;AUD;1;RBA Assist Gov Hunter Speaks;;;;;;
2024.12.12 23:30:00;JPY;1;Revised Industrial Production m/m;3.0%;3.0%;2.8%;;;
2024.12.13 02:00:00;EUR;1;German Trade Balance;17.0B;15.7B;13.4B;;16.9B;
2024.12.13 02:00:00;EUR;1;German WPI m/m;0.4%;0.2%;0.0%;;;
2024.12.13 02:00:00;GBP;3;GDP m/m;-0.1%;0.1%;-0.1%;;;
2024.12.13 02:00:00;GBP;1;Construction Output m/m;0.1%;0.2%;-0.4%;;;
2024.12.13 02:00:00;GBP;1;Goods Trade Balance;-16.3B;-16.1B;-19.0B;;;
2024.12.13 02:00:00;GBP;1;Index of Services 3m/3m;0.1%;0.2%;0.1%;;;
2024.12.13 02:00:00;GBP;1;Industrial Production m/m;-0.5%;0.3%;-0.6%;;;
2024.12.13 02:00:00;GBP;1;Manufacturing Production m/m;-1.0%;0.2%;-0.6%;;;
2024.12.13 02:45:00;EUR;1;French Final CPI m/m;-0.1%;-0.1%;-0.1%;;;
2024.12.13 04:30:00;GBP;1;Consumer Inflation Expectations;2.7%;;3.0%;;;
2024.12.13 00:00:00;All;1;G7 Meetings (All Day);;;;;;
2024.12.13 05:00:00;EUR;1;German Buba Monthly Report;;;;;;
2024.12.13 05:00:00;EUR;1;Industrial Production m/m;-2.0%;0.0%;0.0%;;-1.5%;
2024.12.13 06:01:00;CNY;1;M2 Money Supply y/y;7.5%;7.6%;7.1%;;;
2024.12.13 06:02:00;CNY;2;New Loans;500B;950B;580B;;;
2024.12.13 07:32:00;GBP;1;NIESR GDP Estimate;0.1%;;0.0%;;;
2024.12.13 08:30:00;CAD;1;Capacity Utilization Rate;79.1%;78.9%;79.3%;;;
2024.12.13 08:30:00;CAD;1;Manufacturing Sales m/m;-0.5%;1.2%;2.1%;;-0.6%;
2024.12.13 08:30:00;CAD;1;Wholesale Sales m/m;0.8%;0.6%;1.0%;;1.3%;
2024.12.13 08:30:00;USD;1;Import Prices m/m;0.3%;-0.2%;0.1%;;0.1%;
2024.12.14 23:23:00;CNY;1;Foreign Direct Investment ytd/y;-29.8%;;-27.9%;;;
2024.12.15 16:30:00;NZD;1;BusinessNZ Services Index;46.0;;49.5;;46.2;
2024.12.15 16:45:00;NZD;1;FPI m/m;-0.9%;;-0.1%;;;
2024.12.15 17:00:00;AUD;1;Flash Manufacturing PMI;49.4;;48.2;;;
2024.12.15 17:00:00;AUD;1;Flash Services PMI;49.6;;50.4;;50.5;
2024.12.15 18:50:00;JPY;1;Core Machinery Orders m/m;-0.7%;1.1%;2.1%;;;
2024.12.15 19:01:00;GBP;1;Rightmove HPI m/m;-1.4%;;-1.7%;;;
2024.12.15 19:30:00;JPY;1;Flash Manufacturing PMI;49.0;49.2;49.5;;;
2024.12.15 20:30:00;CNY;1;New Home Prices m/m;-0.51%;;-0.20%;;;
2024.12.15 21:00:00;CNY;2;Industrial Production y/y;5.3%;5.4%;5.4%;;;
2024.12.15 21:00:00;CNY;2;Retail Sales y/y;4.8%;5.0%;3.0%;;;
2024.12.15 21:00:00;CNY;1;Fixed Asset Investment ytd/y;3.4%;3.5%;3.3%;;;
2024.12.15 21:00:00;CNY;1;NBS Press Conference;;;;;;
2024.12.15 21:00:00;CNY;1;Unemployment Rate;5.0%;5.0%;5.0%;;;
2024.12.15 23:30:00;JPY;1;Tertiary Industry Activity m/m;-0.2%;-0.1%;0.3%;;-0.1%;
2024.12.16 02:30:00;CHF;1;PPI m/m;-0.3%;0.2%;-0.6%;;;
2024.12.16 03:15:00;EUR;3;French Flash Manufacturing PMI;43.2;43.2;41.9;;43.1;
2024.12.16 03:15:00;EUR;3;French Flash Services PMI;45.7;46.9;48.2;;46.9;
2024.12.16 03:15:00;EUR;2;ECB President Lagarde Speaks;;;;;;
2024.12.16 03:30:00;EUR;3;German Flash Manufacturing PMI;43.2;43.1;42.5;;43.0;
2024.12.16 03:30:00;EUR;3;German Flash Services PMI;49.4;49.5;51.0;;49.3;
2024.12.16 03:35:00;EUR;2;ECB President Lagarde Speaks;;;;;;
2024.12.16 04:00:00;EUR;2;Flash Manufacturing PMI;45.2;45.3;45.2;;;
2024.12.16 04:00:00;EUR;2;Flash Services PMI;49.2;49.5;51.4;;49.5;
2024.12.16 04:30:00;GBP;3;Flash Manufacturing PMI;48.6;48.4;47.3;;48.0;
2024.12.16 04:30:00;GBP;3;Flash Services PMI;50.0;50.9;51.4;;50.8;
2024.12.16 08:15:00;CAD;1;Housing Starts;241K;246K;262K;;242K;
2024.12.16 08:30:00;USD;2;Empire State Manufacturing Index;31.2;6.4;0.2;;;
2024.12.16 09:45:00;USD;3;Flash Manufacturing PMI;48.8;49.4;48.3;;49.7;
2024.12.16 09:45:00;USD;3;Flash Services PMI;57.0;55.7;58.5;;56.1;
2024.12.16 15:20:00;CAD;3;BOC Gov Macklem Speaks;;;;;;
2024.12.16 18:20:00;AUD;1;Westpac Consumer Sentiment;5.3%;;-2.0%;;;
2024.12.17 02:00:00;GBP;3;Claimant Count Change;26.7K;28.2K;0.3K;;-10.9K;
2024.12.17 02:00:00;GBP;2;Average Earnings Index 3m/y;4.3%;4.6%;5.2%;;4.4%;
2024.12.17 02:00:00;GBP;1;Unemployment Rate;4.3%;4.3%;4.3%;;;
2024.12.17 03:00:00;CHF;1;SECO Economic Forecasts;;;;;;
2024.12.17 04:00:00;EUR;2;German ifo Business Climate;85.7;85.5;84.7;;85.6;
2024.12.17 04:00:00;EUR;1;Italian Trade Balance;2.58B;3.22B;5.15B;;;
2024.12.17 05:00:00;EUR;2;German ZEW Economic Sentiment;7.4;6.8;15.7;;;
2024.12.17 05:00:00;EUR;1;Trade Balance;13.6B;11.7B;6.1B;;12.6B;
2024.12.17 05:00:00;EUR;1;ZEW Economic Sentiment;12.5;12.2;17.0;;;
2024.12.17 08:30:00;CAD;3;CPI m/m;0.4%;0.1%;0.0%;;;
2024.12.17 08:30:00;CAD;3;Median CPI y/y;2.5%;2.4%;2.6%;;2.6%;
2024.12.17 08:30:00;CAD;3;Trimmed CPI y/y;2.6%;2.6%;2.7%;;2.7%;
2024.12.17 08:30:00;CAD;2;Common CPI y/y;2.2%;2.1%;2.0%;;;
2024.12.17 08:30:00;CAD;1;Foreign Securities Purchases;29.30B;24.50B;21.55B;;29.65B;
2024.12.17 08:30:00;CAD;1;NHPI m/m;-0.4%;0.1%;0.1%;;;
2024.12.17 08:30:00;USD;3;Core Retail Sales m/m;0.1%;0.4%;0.2%;;0.2%;
2024.12.17 08:30:00;USD;3;Retail Sales m/m;0.4%;0.6%;0.7%;;0.5%;
2024.12.17 08:32:00;CAD;1;Core CPI m/m;0.4%;;-0.1%;;;
2024.12.17 09:00:00;CNY;1;CB Leading Index m/m;-0.3%;;-0.1%;;;
2024.12.17 09:15:00;USD;1;Capacity Utilization Rate;77.1%;77.3%;76.8%;;77.0%;
2024.12.17 09:15:00;USD;1;Industrial Production m/m;-0.3%;0.3%;-0.1%;;-0.4%;
2024.12.17 09:37:00;NZD;1;GDT Price Index;1.2%;;-2.8%;;;
2024.12.17 10:00:00;USD;1;Business Inventories m/m;0.1%;0.2%;0.1%;;0.0%;
2024.12.17 10:00:00;USD;1;NAHB Housing Market Index;46;47;46;;;
2024.12.17 15:00:00;NZD;1;Westpac Consumer Sentiment;90.8;;97.5;;;
2024.12.17 16:45:00;NZD;1;Current Account;-4.83B;-10.45B;-10.58B;;-4.70B;
2024.12.17 18:30:00;AUD;1;MI Leading Index m/m;0.2%;;0.1%;;;
2024.12.17 18:50:00;JPY;1;Trade Balance;-0.36T;-0.45T;-0.38T;;-0.23T;
2024.12.17 19:00:00;AUD;1;Mid-Year Economic and Fiscal Outlook;;;;;;
2024.12.18 02:00:00;GBP;3;CPI y/y;2.3%;2.6%;2.6%;;;
2024.12.18 02:00:00;GBP;1;Core CPI y/y;3.3%;3.6%;3.5%;;;
2024.12.18 02:00:00;GBP;1;PPI Input m/m;0.1%;0.2%;0.0%;;;
2024.12.18 02:00:00;GBP;1;PPI Output m/m;0.0%;0.2%;0.3%;;-0.1%;
2024.12.18 02:00:00;GBP;1;RPI y/y;3.4%;3.7%;3.6%;;;
2024.12.18 04:30:00;EUR;1;German Buba President Nagel Speaks;;;;;;
2024.12.18 04:30:00;GBP;1;HPI y/y;2.9%;3.1%;3.4%;;2.8%;
2024.12.18 05:00:00;EUR;1;Final Core CPI y/y;2.7%;2.7%;2.7%;;;
2024.12.18 05:00:00;EUR;1;Final CPI y/y;2.3%;2.3%;2.2%;;;
2024.12.18 06:00:00;GBP;1;CBI Industrial Order Expectations;-19;-22;-40;;;
2024.12.18 08:30:00;USD;2;Building Permits;1.42M;1.43M;1.51M;;;
2024.12.18 08:30:00;USD;1;Current Account;-267B;-286B;-311B;;-275B;
2024.12.18 08:30:00;USD;1;Housing Starts;1.31M;1.35M;1.29M;;;
2024.12.18 09:00:00;CHF;1;SNB Quarterly Bulletin;;;;;;
2024.12.18 10:30:00;USD;2;Crude Oil Inventories;-1.4M;-1.6M;-0.9M;;;
2024.12.18 14:00:00;USD;3;Federal Funds Rate;4.75%;4.50%;4.50%;;;
2024.12.18 14:00:00;USD;3;FOMC Economic Projections;;;;;;
2024.12.18 14:00:00;USD;3;FOMC Statement;;;;;;
2024.12.18 14:30:00;USD;3;FOMC Press Conference;;;;;;
2024.12.18 16:45:00;NZD;3;GDP q/q;-0.2%;-0.2%;-1.0%;;-1.1%;
2024.12.18 19:00:00;AUD;1;MI Inflation Expectations;3.8%;;4.2%;;;
2024.12.18 19:00:00;NZD;1;ANZ Business Confidence;64.9;;62.3;;;
2024.12.18 21:52:00;JPY;3;BOJ Policy Rate;<0.25%;<0.25%;<0.25%;;;
2024.12.18 21:52:00;JPY;3;Monetary Policy Statement;;;;;;
2024.12.19 01:30:00;JPY;3;BOJ Press Conference;;;;;;
2024.12.19 02:00:00;CHF;1;Trade Balance;8.06B;6.20B;5.42B;;8.03B;
2024.12.19 02:00:00;EUR;1;German GfK Consumer Climate;-23.3;-22.6;-21.3;;-23.1;
2024.12.19 04:02:00;EUR;1;Current Account;37.0B;33.5B;25.8B;;38.8B;
2024.12.19 07:00:00;GBP;3;Monetary Policy Summary;;;;;;
2024.12.19 07:00:00;GBP;3;MPC Official Bank Rate Votes;0-8-1;0-2-7;0-3-6;;;
2024.12.19 07:00:00;GBP;3;Official Bank Rate;4.75%;4.75%;4.75%;;;
2024.12.19 08:30:00;USD;3;Final GDP q/q;2.8%;2.8%;3.1%;;;
2024.12.19 08:30:00;USD;3;Unemployment Claims;242K;229K;220K;;;
2024.12.19 08:30:00;USD;2;Final GDP Price Index q/q;1.9%;1.9%;1.9%;;;
2024.12.19 08:30:00;USD;2;Philly Fed Manufacturing Index;-5.5;2.9;-16.4;;;
2024.12.19 10:00:00;USD;2;Existing Home Sales;3.96M;4.09M;4.15M;;;
2024.12.19 10:00:00;USD;1;CB Leading Index m/m;-0.4%;-0.1%;0.3%;;;
2024.12.19 10:30:00;USD;1;Natural Gas Storage;-190B;-123B;-125B;;;
2024.12.19 16:00:00;USD;1;TIC Long-Term Purchases;216.1B;;152.3B;;;
2024.12.19 16:45:00;NZD;1;Trade Balance;-1544M;-1951M;-437M;;-1658M;
2024.12.19 18:30:00;JPY;1;National Core CPI y/y;2.3%;2.6%;2.7%;;;
2024.12.19 19:30:00;AUD;1;Private Sector Credit m/m;0.6%;0.5%;0.5%;;;
2024.12.19 20:00:00;CNY;2;1-y Loan Prime Rate;3.10%;3.10%;3.10%;;;
2024.12.19 20:00:00;CNY;2;5-y Loan Prime Rate;3.60%;3.60%;3.60%;;;
2024.12.19 21:00:00;NZD;1;Credit Card Spending y/y;0.3%;;-3.2%;;;
2024.12.20 02:00:00;EUR;1;German PPI m/m;0.2%;0.3%;0.5%;;;
2024.12.20 02:00:00;GBP;3;Retail Sales m/m;-0.7%;0.5%;0.2%;;;
2024.12.20 02:00:00;GBP;1;Public Sector Net Borrowing;17.4B;15.5B;11.2B;;18.2B;
2024.12.20 06:00:00;GBP;1;CBI Realized Sales;-18;-9;-15;;;
2024.12.20 07:30:00;USD;1;FOMC Member Daly Speaks;;;;;;
2024.12.20 08:30:00;CAD;3;Core Retail Sales m/m;0.9%;0.2%;0.1%;;1.1%;
2024.12.20 08:30:00;CAD;3;Retail Sales m/m;0.4%;0.7%;0.6%;;0.6%;
2024.12.20 08:30:00;USD;3;Core PCE Price Index m/m;0.3%;0.2%;0.1%;;;
